Modern Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong(west),,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elongations,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elong(west),Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,,,,,
1100,5,3,0.08002,1100,12,17,15.38637,1101,2,1,16.45725,1101,2,23,19.76898,1101,3,15,14.45949,1101,5,7,12.26257,2122955.42023,2123184.058,2123230.10262,2123252.24061,2123272.01938,2123324.92784,47.05763,47.05763,48.30092,47.05763,319.74781,272.41377,272.58278,272.41377,348.52711,317.79751,319.32173,317.79751,339.61775,339.61776,341.48712,339.61776,332.3423,359.11265,1.06356,359.11265,6.54091,51.26172,52.39567,51.26172,,47.334040000000016,-44.72081,,2122955.42023,2123184.058,2123230.10262,2123252.24061,2123272.01938,2123324.92784,47.05763,47.05763,48.30092,47.05763,319.74781,272.41377,272.58278,272.41377,348.52711,317.79751,319.32173,317.79751,339.61775,339.61776,341.48712,339.61776,332.3423,359.11265,1.06356,359.11265,6.54091,51.26172,52.39567,51.26172,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.983333209157334e-05,-2.5250369846824272e-05,-2.5249904185536964e-05,-2.6500204741958244e-05,-2.5249904185536964e-05,-2.3583302438262566e-05
1101,12,9,2.45197,1102,7,13,6.54554,1102,9,4,14.67242,1102,9,24,8.31702,1102,10,16,11.64385,1102,12,1,11.77639,2123540.51906,2123756.68963,2123810.02825,2123829.76344,2123851.90206,2123897.90758,263.75857,263.75857,263.62412,263.75857,161.6031,116.82646,115.88242,116.82646,195.88779,169.39951,167.46571,169.39951,188.85144,188.85145,186.92497,188.85145,180.18898,210.67231,209.01356,210.67231,208.8318,256.01752,255.61398,256.01752,,44.776640000000015,-47.18572,,2123540.51906,2123756.68963,2123810.02825,2123829.76344,2123851.90206,2123897.90758,263.75857,263.75857,263.62412,263.75857,161.6031,116.82646,115.88242,116.82646,195.88779,169.39951,167.46571,169.39951,188.85144,188.85145,186.92497,188.85145,180.18898,210.67231,209.01356,210.67231,208.8318,256.01752,255.61398,256.01752,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.858303153515206e-05,-2.316653558612214e-05,-2.316653558612214e-05,-2.149993383884774e-05,-2.3583768099549873e-05,-2.1083166986707313e-05
1103,7,18,22.55548,1104,2,23,23.83219,1104,4,12,15.20986,1104,5,4,19.77484,1104,5,25,13.68203,1104,7,17,21.87775,2124127.35671,2124347.40991,2124396.05064,2124418.24085,2124438.98698,2124492.32847,122.17338,122.17338,121.07681,122.17338,27.07711,339.06817,340.93209,339.06817,57.62008,27.01077,28.69243,27.01077,48.88247,48.88248,50.08199,48.88248,41.07935,69.33084,69.92463,69.33084,75.20527,121.90673,120.81294,121.90673,,48.008939999999996,-46.70146,,2124127.35671,2124347.40991,2124396.05064,2124418.24085,2124438.98698,2124492.32847,122.17338,122.17338,121.07681,122.17338,27.07711,339.06817,340.93209,339.06817,57.62008,27.01077,28.69243,27.01077,48.88247,48.88248,50.08199,48.88248,41.07935,69.33084,69.92463,69.33084,75.20527,121.90673,120.81294,121.90673,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2333467543128593e-05,-2.6083437889817818e-05,-1.983333209157334e-05,-2.2333467543128593e-05,-1.9416565239432915e-05,-2.1083166986707313e-05
1105,2,16,3.73682,1105,9,29,17.64521,1105,11,18,9.17425,1105,12,8,19.43811,1105,12,29,5.17035,1106,2,16,2.56312,2124705.5726,2124931.15212,2124980.79916,2125001.22682,2125021.63233,2125070.52369,332.09017,332.09017,333.86792,332.09017,239.39454,194.43196,192.53765,194.43196,271.16625,243.36643,242.54195,243.36643,263.50088,263.50089,263.35187,263.50089,255.83827,283.61352,284.15726,283.61352,286.99781,331.80315,333.57758,331.80315,,44.96258,-44.80534,,2124705.5726,2124931.15212,2124980.79916,2125001.22682,2125021.63233,2125070.52369,332.09017,332.09017,333.86792,332.09017,239.39454,194.43196,192.53765,194.43196,271.16625,243.36643,242.54195,243.36643,263.50088,263.50089,263.35187,263.50089,255.83827,283.61352,284.15726,283.61352,286.99781,331.80315,333.57758,331.80315,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.316653558612214e-05,-2.691697159409867e-05,-2.3583302438262566e-05,-2.2749768733981712e-05,-2.2749768733981712e-05,-1.7333662301305397e-05
1106,9,29,4.43573,1107,5,1,4.31079,1107,6,22,7.16815,1107,7,13,3.07837,1107,8,4,9.00904,1107,9,22,15.2475,2125295.60172,2125509.59651,2125561.71557,2125582.54516,2125604.79227,2125654.05221,193.65065,193.65065,191.74926,193.65065,91.13591,44.57399,45.88562,44.57399,124.2462,95.94499,95.66196,95.94499,116.47561,116.47561,115.5409,116.47561,107.84162,138.40341,136.90126,138.40341,138.69822,186.95632,185.01027,186.95632,,46.56191999999999,-48.25810000000001,,2125295.60172,2125509.59651,2125561.71557,2125582.54516,2125604.79227,2125654.05221,193.65065,193.65065,191.74926,193.65065,91.13591,44.57399,45.88562,44.57399,124.2462,95.94499,95.66196,95.94499,116.47561,116.47561,115.5409,116.47561,107.84162,138.40341,136.90126,138.40341,138.69822,186.95632,185.01027,186.95632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1916700690988167e-05,-1.7749963492158516e-05,-2.1083166986707313e-05,-1.858349719643937e-05,-1.733319664001809e-05,-2.149993383884774e-05
1108,4,30,11.93005,1108,12,15,7.96664,1109,1,30,7.25244,1109,2,21,9.95087,1109,3,13,4.40787,1109,5,4,22.22951,2125874.91398,2126103.74884,2126149.71908,2126171.83152,2126191.60056,2126244.34313,44.64808,44.64808,45.95384,44.64808,317.45299,270.19849,270.27687,270.19849,346.18341,315.50892,316.9679,315.50892,337.30398,337.30398,339.1392,337.30398,330.03416,356.78928,358.73696,356.78928,4.0936,48.77484,49.97578,48.77484,,47.25450000000001,-44.681239999999995,,2125874.91398,2126103.74884,2126149.71908,2126171.83152,2126191.60056,2126244.34313,44.64808,44.64808,45.95384,44.64808,317.45299,270.19849,270.27687,270.19849,346.18341,315.50892,316.9679,315.50892,337.30398,337.30398,339.1392,337.30398,330.03416,356.78928,358.73696,356.78928,4.0936,48.77484,49.97578,48.77484,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.858349719643937e-05,-2.0666865795854195e-05,-1.9000264048579796e-05,-2.441683614254342e-05,-2.275023439526902e-05,-2.441637048125611e-05
1109,12,6,20.64111,1110,7,10,17.31136,1110,9,2,3.59973,1110,9,21,21.6601,1110,10,14,1.66667,1110,11,29,3.88052,2126460.27694,2126676.1382,2126729.56689,2126749.3194,2126771.48634,2126817.57859,261.60937,261.60937,261.38938,261.60937,159.18727,114.37239,113.50372,114.37239,193.54885,167.03421,165.11362,167.03421,186.50321,186.50322,184.55953,186.50322,177.8111,208.352,206.64352,208.352,206.51247,253.78269,253.29493,253.78269,,44.81488000000002,-47.270219999999995,,2126460.27694,2126676.1382,2126729.56689,2126749.3194,2126771.48634,2126817.57859,261.60937,261.60937,261.38938,261.60937,159.18727,114.37239,113.50372,114.37239,193.54885,167.03421,165.11362,167.03421,186.50321,186.50322,184.55953,186.50322,177.8111,208.352,206.64352,208.352,206.51247,253.78269,253.29493,253.78269,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7749963492158516e-05,-1.733319664001809e-05,-2.5249904185536964e-05,-1.983333209157334e-05,-1.9416565239432915e-05,-2.566667103767739e-05
1111,7,16,10.77997,1112,2,21,18.31871,1112,4,10,8.18987,1112,5,2,12.93182,1112,5,23,5.70107,1112,7,15,16.51437,2127046.86606,2127267.18018,2127315.75814,2127337.95572,2127358.65444,2127412.105,119.77922,119.77922,118.75589,119.77922,24.95645,336.93118,338.7657,336.93118,55.45544,24.81191,26.52907,24.81191,46.69089,46.69089,47.94686,46.69089,38.91045,67.09252,67.75772,67.09252,73.15038,119.7759,118.74881,119.7759,,48.025270000000035,-46.625519999999995,,2127046.86606,2127267.18018,2127315.75814,2127337.95572,2127358.65444,2127412.105,119.77922,119.77922,118.75589,119.77922,24.95645,336.93118,338.7657,336.93118,55.45544,24.81191,26.52907,24.81191,46.69089,46.69089,47.94686,46.69089,38.91045,67.09252,67.75772,67.09252,73.15038,119.7759,118.74881,119.7759,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.858303153515206e-05,-2.441683614254342e-05,-1.9416565239432915e-05,-1.8166730344298943e-05,-1.9417030900720222e-05,-2.5249904185536964e-05
1113,2,13,19.29016,1113,9,27,1.56622,1113,11,15,21.88625,1113,12,6,6.19519,1113,12,26,17.97455,1114,2,13,10.04601,2127625.22065,2127850.48216,2127900.32883,2127920.67503,2127941.16584,2127989.83548,329.83273,329.83273,331.57237,329.83273,236.77645,191.86107,189.95271,191.86107,268.66878,240.99229,240.094,240.99229,261.04646,261.04647,260.80912,261.04647,253.35654,281.24317,281.70521,281.24317,284.35557,329.21426,330.94844,329.21426,,44.91538,-44.858690000000024,,2127625.22065,2127850.48216,2127900.32883,2127920.67503,2127941.16584,2127989.83548,329.83273,329.83273,331.57237,329.83273,236.77645,191.86107,189.95271,191.86107,268.66878,240.99229,240.094,240.99229,261.04646,261.04647,260.80912,261.04647,253.35654,281.24317,281.70521,281.24317,284.35557,329.21426,330.94844,329.21426,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.733319664001809e-05,-2.4833602994683845e-05,-2.6916505932811363e-05,-2.1083166986707313e-05,-2.441637048125611e-05,-2.0250098943713768e-05
1114,9,26,19.89001,1115,4,28,22.57443,1115,6,19,22.40343,1115,7,10,20.16522,1115,8,2,1.06645,1115,9,20,9.84946,2128215.24565,2128429.3575,2128481.35037,2128502.25712,2128524.46133,2128573.82729,191.38913,191.38913,189.47678,191.38913,89.05869,42.42785,43.79786,42.42785,122.08314,93.67448,93.47356,93.67448,114.28114,114.28115,113.42075,114.28115,105.6737,136.16667,134.72315,136.16667,136.59032,184.82408,182.87633,184.82408,,46.63084,-48.23376000000002,,2128215.24565,2128429.3575,2128481.35037,2128502.25712,2128524.46133,2128573.82729,191.38913,191.38913,189.47678,191.38913,89.05869,42.42785,43.79786,42.42785,122.08314,93.67448,93.47356,93.67448,114.28114,114.28115,113.42075,114.28115,105.6737,136.16667,134.72315,136.16667,136.59032,184.82408,182.87633,184.82408,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3583302438262566e-05,-2.2749768733981712e-05,-1.7749963492158516e-05,-2.6500204741958244e-05,-1.858303153515206e-05,-1.983333209157334e-05
1116,4,27,22.54083,1116,12,13,0.18226,1117,1,27,21.74793,1117,2,19,0.44019,1117,3,10,17.98292,1117,5,2,8.26554,2128794.3561,2129023.42449,2129069.32306,2129091.43524,2129111.16619,2129163.7613,42.18765,42.18765,43.5635,42.18765,315.16532,267.96825,267.97899,267.96825,343.86119,313.20804,314.62314,313.20804,335.00283,335.00284,336.82219,335.00284,327.74058,354.45059,356.40734,354.45059,1.65701,46.29081,47.56507,46.29081,,47.19707,-44.6338,,2128794.3561,2129023.42449,2129069.32306,2129091.43524,2129111.16619,2129163.7613,42.18765,42.18765,43.5635,42.18765,315.16532,267.96825,267.97899,267.96825,343.86119,313.20804,314.62314,313.20804,335.00283,335.00284,336.82219,335.00284,327.74058,354.45059,356.40734,354.45059,1.65701,46.29081,47.56507,46.29081,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2749768733981712e-05,-1.983333209157334e-05,-2.024963328242646e-05,-2.275023439526902e-05,-2.566667103767739e-05,-2.6499739080670937e-05
1117,12,4,13.40588,1118,7,8,5.53077,1118,8,30,16.97883,1118,9,19,11.10004,1118,10,11,16.06682,1118,11,26,19.39106,2129379.97548,2129595.64735,2129649.12435,2129668.8794,2129691.08635,2129737.22486,259.40168,259.40168,259.1126,259.40168,156.84341,111.97803,111.1937,111.97803,191.22189,164.68748,162.79343,164.68748,184.15898,184.15899,182.21051,184.15899,175.44445,206.0472,204.30274,206.0472,204.18105,251.52349,250.96297,251.52349,,44.86538,-47.34244000000001,,2129379.97548,2129595.64735,2129649.12435,2129668.8794,2129691.08635,2129737.22486,259.40168,259.40168,259.1126,259.40168,156.84341,111.97803,111.1937,111.97803,191.22189,164.68748,162.79343,164.68748,184.15898,184.15899,182.21051,184.15899,175.44445,206.0472,204.30274,206.0472,204.18105,251.52349,250.96297,251.52349,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.566667103767739e-05,-2.5250369846824272e-05,-2.275023439526902e-05,-2.2333467543128593e-05,-2.316653558612214e-05,-2.316653558612214e-05
1119,7,13,22.18909,1120,2,19,14.16368,1120,4,8,1.45108,1120,4,30,6.43323,1120,5,20,22.35095,1120,7,13,11.98032,2129966.34144,2130187.00705,2130235.47736,2130257.68495,2130278.34819,2130331.91608,117.35158,117.35158,116.4083,117.35158,22.90391,334.84999,336.66572,334.84999,53.30994,22.62461,24.38873,22.62461,44.51344,44.51345,45.83684,44.51345,36.76441,64.88011,65.62745,64.88011,71.13716,117.67915,116.72281,117.67915,,48.053920000000005,-46.54199000000001,,2129966.34144,2130187.00705,2130235.47736,2130257.68495,2130278.34819,2130331.91608,117.35158,117.35158,116.4083,117.35158,22.90391,334.84999,336.66572,334.84999,53.30994,22.62461,24.38873,22.62461,44.51344,44.51345,45.83684,44.51345,36.76441,64.88011,65.62745,64.88011,71.13716,117.67915,116.72281,117.67915,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.858349719643937e-05,-2.0666865795854195e-05,-2.2333467543128593e-05,-2.275023439526902e-05,-2.441637048125611e-05,-2.4000069290402992e-05
1121,2,11,10.87134,1121,9,24,10.64746,1121,11,13,10.17622,1121,12,3,16.91107,1121,12,24,6.49387,1122,2,10,16.88767,2130544.86987,2130769.86054,2130819.84091,2130840.12153,2130860.68748,2130909.12055,327.57643,327.57643,329.278,327.57643,234.20078,189.33783,187.41221,189.33783,266.16524,238.60083,237.62281,238.60083,258.59036,258.59036,258.26097,258.59036,250.87181,278.86113,279.23615,278.86113,281.67718,326.59905,328.28264,326.59905,,44.86295000000001,-44.921869999999956,,2130544.86987,2130769.86054,2130819.84091,2130840.12153,2130860.68748,2130909.12055,327.57643,327.57643,329.278,327.57643,234.20078,189.33783,187.41221,189.33783,266.16524,238.60083,237.62281,238.60083,258.59036,258.59036,258.26097,258.59036,250.87181,278.86113,279.23615,278.86113,281.67718,326.59905,328.28264,326.59905,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.149993383884774e-05,-1.983333209157334e-05,-2.4833137333396538e-05,-2.6083437889817818e-05,-2.608297222853051e-05,-2.108363264799462e-05
1122,9,24,12.2038,1123,4,26,16.38996,1123,6,17,13.94153,1123,7,8,13.53754,1123,7,30,16.95021,1123,9,18,6.10359,2131134.92539,2131349.09981,2131400.9978,2131421.98096,2131444.12316,2131493.67121,189.16293,189.16293,187.23096,189.16293,86.95535,40.26332,41.68096,40.26332,119.93353,91.41642,91.29383,91.41642,112.09841,112.09841,111.30975,112.09841,103.51451,133.9228,132.53435,133.9228,134.5438,182.7597,180.80058,182.7597,,46.692029999999995,-48.215900000000005,,2131134.92539,2131349.09981,2131400.9978,2131421.98096,2131444.12316,2131493.67121,189.16293,189.16293,187.23096,189.16293,86.95535,40.26332,41.68096,40.26332,119.93353,91.41642,91.29383,91.41642,112.09841,112.09841,111.30975,112.09841,103.51451,133.9228,132.53435,133.9228,134.5438,182.7597,180.80058,182.7597,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2333467543128593e-05,-1.9000264048579796e-05,-2.6916505932811363e-05,-1.983333209157334e-05,-2.5249904185536964e-05,-1.7749963492158516e-05
1124,4,25,10.86639,1124,12,10,14.92708,1125,1,25,12.29343,1125,2,16,14.26263,1125,3,8,7.1443,1125,4,29,19.17631,2131713.86966,2131943.03886,2131988.92912,2132011.01117,2132030.71458,2132083.21591,39.79766,39.79766,41.22397,39.79766,312.78579,265.67761,265.59118,265.67761,341.50212,310.90921,312.2524,310.90921,332.67432,332.67432,334.44951,332.67432,325.40605,352.09492,354.03321,352.09492,359.23257,43.84271,45.16827,43.84271,,47.108180000000004,-44.61014,,2131713.86966,2131943.03886,2131988.92912,2132011.01117,2132030.71458,2132083.21591,39.79766,39.79766,41.22397,39.79766,312.78579,265.67761,265.59118,265.67761,341.50212,310.90921,312.2524,310.90921,332.67432,332.67432,334.44951,332.67432,325.40605,352.09492,354.03321,352.09492,359.23257,43.84271,45.16827,43.84271,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7749963492158516e-05,-2.2333467543128593e-05,-1.7749963492158516e-05,-1.7749963492158516e-05,-2.4833137333396538e-05,-2.1083166986707313e-05
1125,12,2,7.98395,1126,7,5,19.75905,1126,8,28,6.95525,1126,9,17,0.74908,1126,10,9,7.16787,1126,11,24,10.55605,2132299.74956,2132515.24019,2132568.7067,2132588.44811,2132610.71556,2132656.85673,257.26847,257.26847,256.89183,257.26847,154.56746,109.66618,108.94772,109.66618,188.89847,162.36528,160.48786,162.36528,181.82334,181.82335,179.86286,181.82335,173.08859,203.77119,201.98659,203.77119,201.83044,249.25011,248.60508,249.25011,,44.901280000000014,-47.419669999999996,,2132299.74956,2132515.24019,2132568.7067,2132588.44811,2132610.71556,2132656.85673,257.26847,257.26847,256.89183,257.26847,154.56746,109.66618,108.94772,109.66618,188.89847,162.36528,160.48786,162.36528,181.82334,181.82335,179.86286,181.82335,173.08859,203.77119,201.98659,203.77119,201.83044,249.25011,248.60508,249.25011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9416565239432915e-05,-2.024963328242646e-05,-2.1916700690988167e-05,-2.2333467543128593e-05,-2.2749768733981712e-05,-1.858349719643937e-05
1127,7,11,11.17419,1128,2,17,10.16704,1128,4,5,18.29158,1128,4,27,23.26501,1128,5,18,14.76014,1128,7,11,6.19211,2132885.88249,2133106.84052,2133155.17905,2133177.38627,2133198.0319,2133251.6749,114.98867,114.98867,114.10642,114.98867,20.8341,332.77531,334.5542,332.77531,51.12357,20.42004,22.20516,20.42004,42.30852,42.30853,43.67559,42.30853,34.58506,62.65783,63.46668,62.65783,69.05728,115.5309,114.63289,115.5309,,48.05878999999999,-46.47362,,2132885.88249,2133106.84052,2133155.17905,2133177.38627,2133198.0319,2133251.6749,114.98867,114.98867,114.10642,114.98867,20.8341,332.77531,334.5542,332.77531,51.12357,20.42004,22.20516,20.42004,42.30852,42.30853,43.67559,42.30853,34.58506,62.65783,63.46668,62.65783,69.05728,115.5309,114.63289,115.5309,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.275023439526902e-05,-1.733319664001809e-05,-2.4833137333396538e-05,-1.858349719643937e-05,-1.8166264683011635e-05,-1.9416565239432915e-05
1129,2,9,2.96338,1129,9,21,19.49432,1129,11,10,22.01647,1129,12,1,3.80566,1129,12,21,18.55542,1130,2,8,0.1977,2133464.54037,2133689.22916,2133739.33425,2133759.57547,2133780.19004,2133828.42514,325.34112,325.34112,327.00044,325.34112,231.61214,186.80497,184.85899,186.80497,263.66659,236.19091,235.13284,236.19091,256.14159,256.1416,255.7238,256.1416,248.39267,276.4603,276.75069,276.4603,279.02118,324.00308,325.6395,324.00308,,44.80717000000001,-44.981899999999996,,2133464.54037,2133689.22916,2133739.33425,2133759.57547,2133780.19004,2133828.42514,325.34112,325.34112,327.00044,325.34112,231.61214,186.80497,184.85899,186.80497,263.66659,236.19091,235.13284,236.19091,256.14159,256.1416,255.7238,256.1416,248.39267,276.4603,276.75069,276.4603,279.02118,324.00308,325.6395,324.00308,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.983333209157334e-05,-2.0666865795854195e-05,-2.1083166986707313e-05,-2.4833602994683845e-05,-2.149993383884774e-05,-2.6499739080670937e-05
1130,9,22,4.16602,1131,4,24,8.91848,1131,6,15,5.58817,1131,7,6,6.74176,1131,7,28,8.59482,1131,9,16,2.80049,2134054.59048,2134268.7885,2134320.64974,2134341.6978,2134363.77502,2134413.53359,186.92229,186.92229,184.97511,186.92229,84.80583,38.04594,39.52038,38.04594,117.78004,89.16282,89.12131,89.16282,109.90877,109.90878,109.19259,109.90878,101.34566,131.66912,130.33672,131.66912,132.52108,180.71351,178.75048,180.71351,,46.75989,-48.19243,,2134054.59048,2134268.7885,2134320.64974,2134341.6978,2134363.77502,2134413.53359,186.92229,186.92229,184.97511,186.92229,84.80583,38.04594,39.52038,38.04594,117.78004,89.16282,89.12131,89.16282,109.90877,109.90878,109.19259,109.90878,101.34566,131.66912,130.33672,131.66912,132.52108,180.71351,178.75048,180.71351,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.983333209157334e-05,-2.0666400134566887e-05,-2.3583302438262566e-05,-1.7333662301305397e-05,-2.6500204741958244e-05,-2.691697159409867e-05
1132,4,22,21.81738,1132,12,8,4.21981,1133,1,23,3.2524,1133,2,14,4.24841,1133,3,5,20.60587,1133,4,27,7.13944,2134633.32596,2134862.59272,2134908.55241,2134930.59392,2134950.27548,2135002.71437,37.35122,37.35122,38.84449,37.35122,310.3616,263.32734,263.15632,263.32734,339.15674,308.62737,309.91445,308.62737,330.35251,330.35251,332.09771,330.35251,323.08295,349.75159,351.68707,349.75159,356.87121,41.43783,42.83555,41.43783,,47.03426000000002,-44.56662,,2134633.32596,2134862.59272,2134908.55241,2134930.59392,2134950.27548,2135002.71437,37.35122,37.35122,38.84449,37.35122,310.3616,263.32734,263.15632,263.32734,339.15674,308.62737,309.91445,308.62737,330.35251,330.35251,332.09771,330.35251,323.08295,349.75159,351.68707,349.75159,356.87121,41.43783,42.83555,41.43783,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6500204741958244e-05,-1.858349719643937e-05,-1.733319664001809e-05,-2.6916505932811363e-05,-2.608297222853051e-05,-1.7333662301305397e-05
1133,11,30,1.08069,1134,7,3,10.34924,1134,8,25,20.57028,1134,9,14,14.56897,1134,10,6,22.37856,1134,11,22,0.76223,2135219.46193,2135434.84812,2135488.27399,2135508.02394,2135530.34934,2135576.44866,255.07443,255.07443,254.62327,255.07443,152.32765,107.3692,106.74092,107.3692,186.58387,160.02825,158.18492,160.02825,179.49473,179.49473,177.53819,179.49473,170.74635,201.4997,199.68897,201.4997,199.45029,246.93735,246.21764,246.93735,,44.95845,-47.487060000000014,,2135219.46193,2135434.84812,2135488.27399,2135508.02394,2135530.34934,2135576.44866,255.07443,255.07443,254.62327,255.07443,152.32765,107.3692,106.74092,107.3692,186.58387,160.02825,158.18492,160.02825,179.49473,179.49473,177.53819,179.49473,170.74635,201.4997,199.68897,201.4997,199.45029,246.93735,246.21764,246.93735,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5250369846824272e-05,-2.566667103767739e-05,-1.9000264048579796e-05,-2.3583768099549873e-05,-2.4000069290402992e-05,-2.441683614254342e-05
